年度/Year,月份/Month,日期/Date,石門風電/Shimen Wind Power,林口風電/Linkou Wind Power,蘆竹風電/Luzhu Wind Power,觀園風電/Guanyuan Wind Power,大潭風電/Datan Wind Power,新竹香山風電/Hsinchu Xiangshan Wind Power,台中港區風電/Taichung Harbor Wind Power,台中電廠風電/Taichung Power Plant Wind Power,彰工風電/Changgong Wind Power,彰化王功風電/Changhua Wanggong Wind Power,彰化永興風電/Changhua Yongxing Wind Power,雲林麥寮風電/Yunlin Mailiao Wind Power,雲林四湖風電/Yunlin Sihu Wind Power,恆春風電/Hengchun Wind Power,中屯風電/Zhongtun Wind Power,澎湖湖西風電/Penghu Huxi Wind Power,金沙風電/Jinsha Wind Power,龍門風電/Longmen Wind Power,每日發電量(度)/Daily Power Generation(kWh)
2020,12,24,22825,81485,44413,0,180066,91165,457868,25925,1288447,430210,163170,708170,438298,26633,48762,85922,28923,0,4122282
2020,12,25,37378,62870,43862,0,230209,102380,477788,33663,1283285,480620,190359,800429,431752,103745,55409,99252,72509,0,4505510
2020,12,26,9876,9465,5986,0,25543,19677,135716,9712,569852,185276,80408,335064,166730,26463,46274,62125,15108,0,1703275
2020,12,27,344,3648,3600,0,34808,9694,96388,6240,383743,123991,50516,185015,102761,28544,26297,29747,3591,0,1088927
2020,12,28,32872,71065,41437,0,190487,77934,378247,26724,1174887,435767,173915,718692,370736,71553,65703,80751,62768,0,3973538
2020,12,29,2731,7901,4841,0,17515,16791,185377,6243,711718,231032,91097,364386,190497,6841,36778,38709,9263,0,1921720
2020,12,30,40669,137379,108174,0,278439,168443,93461,7143,823564,543360,192288,323008,205999,87181,60922,80935,68201,0,3219166
2020,12,31,32690,120760,94797,0,263414,144900,226812,16503,954507,538477,173191,587794,289301,106075,51382,83597,82387,0,3766587
2021,1,1,18134,60392,65071,0,200636,90130,394363,24495,1214373,355089,129615,592106,283136,76692,55009,73739,29994,0,3662974
2021,1,2,31557,84606,84191,0,261668,76782,322786,20374,983653,336770,132619,612596,305574,60509,54837,76044,30666,0,3475232
2021,1,3,15610,50294,43885,0,167515,61539,327364,20534,944028,340931,133755,640539,342947,67181,54763,76787,26417,0,3314089
2021,1,4,20995,92874,78839,0,213073,68451,453269,27868,1281178,455236,178078,785159,429771,24288,57981,74100,23424,0,4264584
2021,1,5,25997,116382,111242,0,293215,138243,515421,27246,1508102,449603,193349,890192,485575,23005,67100,82411,41267,0,4968350
2021,1,6,37838,109720,97417,0,289579,114816,463539,15373,1353279,364636,151051,662019,317908,69821,69106,82446,53296,0,4251844
2021,1,7,45308,134661,112827,0,335662,156903,298949,21196,1547642,527499,214825,779357,531604,80148,65615,103426,80069,0,5035691
2021,1,8,33815,115366,78352,0,253604,137060,232641,17473,1517283,552648,218669,627530,544876,97821,69232,86073,62053,0,4644496
2021,1,9,27224,70394,44901,0,195061,137589,496876,34012,1508677,535029,208661,780417,510498,76021,69499,81250,80109,0,4856218
2021,1,10,32619,51998,37518,0,200159,70524,274314,18017,923887,274818,104450,374491,232327,76563,68894,76096,72807,0,2889482
2021,1,11,29866,83138,62116,0,195774,54127,418785,21127,1216218,414820,157681,569669,375289,42536,69183,79951,29315,0,3819595
2021,1,12,5722,25278,15709,0,67625,49781,441113,22520,1392167,460710,180007,655691,395031,55215,64222,76211,19171,0,3926173
2021,1,13,4019,9357,7294,0,39819,12166,73663,5677,452102,139132,57406,188204,183206,65078,33211,36955,8143,0,1315432
2021,1,14,8668,21945,12376,0,20048,2200,12459,1399,101761,32081,16310,65002,61521,27494,11098,10323,9393,0,414078
2021,1,15,36,122,641,641,9378,6511,41199,2359,177915,44450,18926,72878,61854,5273,6496,6547,3525,0,458751
2021,1,16,31788,92612,79499,63681,233399,114948,179453,13447,874311,282557,111313,409963,332845,47779,69244,61727,62231,0,3060797
2021,1,17,43174,120437,107484,80978,297598,165301,72574,6593,1520214,552920,218261,538300,537243,70807,82752,81520,92300,0,4588456
2021,1,18,25607,76964,68371,74237,212447,73801,338512,23310,1271831,423645,168402,494311,408129,61572,75240,73940,47808,0,3918127
2021,1,19,31090,87821,51510,88235,159996,6859,20236,1719,188206,63148,31137,132017,142274,51398,68670,58137,61680,0,1244133
2021,1,20,20270,84500,90795,51847,15248,264,27930,3361,250338,91610,46399,195935,198099,33715,67213,53002,36461,0,1266987
2021,1,21,3534,596,130,0,3235,4459,84471,6289,346630,99733,38573,122949,89050,30409,28982,18529,14308,0,891877
2021,1,22,9109,28300,17260,80696,79109,22006,58756,4231,367005,112073,49639,154656,73865,11997,51512,34472,14069,0,1168755
2021,1,23,7102,18967,18769,85745,55379,43371,325001,10611,905497,238867,105575,403957,182036,1815,41762,36202,10796,0,2491452
2021,1,24,23777,90545,75284,257185,222401,97194,449136,17494,1300187,423281,161217,648780,326558,45105,68939,77749,51877,0,4336709
2021,1,25,1140,16184,17434,114229,64271,55339,381679,23988,1166914,378882,149494,572282,236052,51527,55658,52425,7332,0,3344830
2021,1,26,9365,25080,22522,118710,62255,51973,229396,13151,729979,196272,76411,284867,99808,5938,36427,26878,17288,0,2006320
2021,1,27,16038,70407,64080,250537,126788,113967,552238,34419,1529115,496476,195901,830940,343758,12820,72752,82318,36241,0,4828795
2021,1,28,16611,62746,59125,198472,111800,63266,444411,28890,1327773,393894,172561,741203,405856,26006,64468,86051,33586,0,4236719
2021,1,29,39190,114677,90517,312855,240097,109294,463915,29501,1315707,422476,184070,714087,436517,100047,80914,101738,85334,0,4840936
2021,1,30,22663,64714,49225,91043,53796,3011,21827,2213,183281,59143,26821,92503,67196,79609,54916,54839,29207,0,956007
2021,1,31,2488,8739,3969,3345,370,0,0,20,18175,6013,2772,11604,13476,48741,4562,5403,3444,0,133121
2021,2,1,1822,1801,746,4128,652,0,0,184,9752,2815,1618,3710,10882,26724,276,903,826,0,66839
2021,2,2,23631,67470,55989,230214,161928,112199,338391,23495,999015,341557,135627,560355,315547,45600,45960,65255,58568,0,3580801
2021,2,3,24240,47118,31381,151138,109483,26855,116295,7765,677362,205676,87874,335041,205389,86890,66630,77405,46483,0,2303025
2021,2,4,17446,52221,39971,206551,116480,36831,111049,6876,521375,179350,74425,279348,156009,49772,60426,59596,33112,0,2000838
2021,2,5,6176,20925,17010,39691,15780,1819,9448,1027,107280,22481,8693,25985,8432,16348,20406,17862,10464,0,349827
2021,2,6,1183,76,782,3784,5200,907,8710,1058,79311,21015,7821,28959,16714,4622,2221,2624,3261,0,188248
2021,2,7,9921,23472,15934,63684,28153,2381,54347,5189,310045,88288,38582,160746,86809,52849,27622,27934,4691,0,1000647
2021,2,8,38851,88243,89636,351603,222432,104852,321130,21717,904768,287675,87862,466146,248156,71265,63004,82691,31947,0,3481978
2021,2,9,50066,98100,101249,372929,265654,108760,401577,25035,1260500,297359,134476,521868,273682,83364,83205,108234,57642,0,4243700
2021,2,10,29999,49225,40647,71415,20281,674,36635,3128,265257,71818,29017,114974,137359,84094,66217,55935,31437,0,1108112
